Vertex Distance from Source
588	67
589	66
590	46
591	54
592	57
593	30
594	75
595	56
596	54
597	51
598	47
599	59
600	49
601	52
602	81
603	47
604	50
605	55
606	47
607	74
608	56
609	64
610	62
611	53
612	61
613	65
614	55
615	71
616	54
617	39
618	45
619	54
620	58
621	45
622	53
623	55
624	49
625	48
626	50
627	48
628	33
629	40
630	48
631	51
632	39
633	61
634	73
635	45
636	40
637	64
638	55
639	45
640	54
641	45
642	45
643	45
644	51
645	53
646	56
647	59
648	40
649	45
650	50
651	51
652	56
653	58
654	67
655	63
656	45
657	65
658	48
659	43
660	60
661	55
662	54
663	61
664	61
665	55
666	53
667	60
668	52
669	54
670	57
671	55
672	65
673	46
674	50
675	49
676	55
677	57
678	50
679	74
680	69
681	58
682	76
683	45
684	54
685	28
686	59
687	31
688	62
689	61
690	54
691	42
692	56
693	58
694	43
695	64
696	41
697	58
698	45
699	51
700	47
701	51
702	61
703	52
704	59
705	24
706	41
707	37
708	60
709	67
710	54
711	59
712	63
713	51
714	56
715	10
716	40
717	40
718	52
719	39
720	45
721	68
722	51
723	52
724	62
725	60
726	52
727	56
728	62
729	66
730	60
731	46
732	54
733	49
734	44
735	57
736	53
737	56
738	49
739	56
740	23
741	56
742	77
743	46
744	55
745	51
746	57
747	60
748	45
749	44
750	51
751	32
752	77
753	53
754	51
755	49
756	57
757	47
758	58
759	59
760	72
761	71
762	60
763	55
764	49
765	55
766	65
767	60
768	49
769	51
770	51
771	64
772	59
773	78
774	50
775	56
776	44
777	59
778	49
779	56
780	36
781	55
782	65
783	48
784	48
785	33
786	53
787	53
788	41
789	44
790	31
791	52
792	84
793	55
794	50
795	53
796	53
797	58
798	59
799	57
800	57
801	32
802	55
803	54
804	56
805	48
806	60
807	63
808	50
809	49
810	57
811	58
812	51
813	72
814	38
815	54
816	75
817	48
818	45
819	62
820	53
821	38
822	66
823	38
824	19
825	49
826	58
827	43
828	60
829	45
830	32
831	51
832	60
833	38
834	49
835	35
836	60
837	44
838	58
839	77
840	60
841	40
842	49
843	61
844	70
845	44
846	38
847	53
848	56
849	56
850	60
851	56
852	52
853	52
854	47
855	51
856	40
857	46
858	43
859	59
860	56
861	56
862	53
863	49
864	47
865	66
866	50
867	57
868	62
869	32
870	46
871	52
872	48
873	55
874	51
875	48
876	58
877	55
878	69
879	40
880	47
881	51
882	39
883	50
884	58
885	46
886	37
887	51
888	50
889	57
890	44
891	56
892	52
893	51
894	53
895	46
896	56
897	54
898	45
899	52
900	47
901	35
902	42
903	22
904	51
905	43
906	68
907	72
908	53
909	48
910	45
911	63
912	64
913	65
914	62
915	52
916	73
917	41
918	65
919	53
920	47
921	35
922	60
923	55
924	57
925	28
926	71
927	46
928	65
929	58
930	38
931	51
932	39
933	61
934	54
935	37
936	50
937	59
938	55
939	61
940	35
941	72
942	61
943	43
944	49
945	53
946	50
947	43
948	45
949	68
950	37
951	51
952	57
953	46
954	43
955	47
956	50
957	50
958	72
959	53
960	47
961	42
962	49
963	56
964	49
965	57
966	45
967	68
968	47
969	55
970	48
971	54
972	46
973	66
974	69
975	55
976	49
977	66
978	46
979	74
980	48
981	50
982	53
983	63
984	50
985	52
986	52
987	58
988	41
989	56
990	42
991	42
992	48
993	68
994	55
995	47
996	42
997	57
998	43
999	49
1000	48
1001	56
1002	48
1003	57
1004	47
1005	45
1006	57
1007	63
1008	40
1009	59
1010	53
1011	45
1012	51
1013	46
1014	61
1015	63
1016	60
1017	58
1018	34
1019	38
1020	35
1021	52
1022	41
1023	55
1024	37
1025	58
1026	60
1027	42
1028	53
1029	49
1030	53
1031	62
1032	56
1033	58
1034	58
1035	45
1036	50
1037	58
1038	50
1039	59
1040	50
1041	57
1042	63
1043	39
1044	66
1045	48
1046	59
1047	73
1048	57
1049	46
1050	61
1051	53
1052	47
1053	50
1054	52
1055	62
1056	49
1057	49
1058	55
1059	66
1060	39
1061	39
1062	47
1063	64
1064	47
1065	55
1066	75
1067	46
1068	36
1069	61
1070	60
1071	51
1072	54
1073	56
1074	50
1075	66
1076	58
1077	66
1078	44
1079	66
1080	57
1081	62
1082	58
1083	29
1084	47
1085	49
1086	59
1087	65
1088	51
1089	61
1090	50
1091	62
1092	62
1093	52
1094	52
1095	40
1096	59
1097	58
1098	60
1099	51
1100	63
1101	59
1102	23
1103	45
1104	49
1105	48
1106	62
1107	69
1108	57
1109	53
1110	52
1111	52
1112	43
1113	48
1114	43
1115	52
1116	54
1117	49
1118	56
1119	49
1120	67
1121	60
1122	50
1123	56
1124	51
1125	54
1126	50
1127	55
1128	53
1129	45
1130	52
1131	51
1132	92
1133	50
1134	52
1135	59
1136	50
1137	47
1138	89
1139	58
1140	60
1141	50
1142	63
1143	62
1144	37
1145	48
1146	44
1147	28
1148	53
1149	35
1150	54
1151	35
1152	55
1153	66
1154	46
1155	56
1156	57
1157	49
1158	45
1159	54
1160	51
1161	52
1162	51
1163	59
1164	59
1165	63
1166	56
1167	38
1168	57
1169	39
1170	31
1171	46
1172	49
1173	50
1174	60
1175	78
1176	57
1177	35
1178	80
1179	57
1180	44
1181	56
1182	55
1183	56
1184	41
1185	63
1186	45
1187	50
1188	69
1189	65
1190	43
1191	23
1192	50
1193	43
1194	58
1195	73
1196	47
1197	52
1198	36
1199	57
1200	52
1201	47
1202	49
1203	58
1204	54
1205	46
1206	53
1207	49
1208	57
1209	42
1210	63
1211	46
1212	47
1213	47
1214	44
1215	37
1216	63
1217	51
1218	72
1219	42
1220	62
1221	50
1222	51
1223	54
1224	45
1225	53
1226	65
1227	64
1228	39
1229	44
1230	81
1231	68
1232	52
1233	47
1234	44
1235	41
1236	68
1237	55
1238	48
1239	49
1240	61
1241	59
1242	46
1243	37
1244	54
1245	62
1246	48
1247	71
1248	60
1249	47
1250	61
1251	52
1252	47
1253	72
1254	32
1255	52
1256	62
1257	38
1258	67
1259	59
1260	53
1261	67
1262	45
1263	57
1264	60
1265	55
1266	64
1267	61
1268	34
1269	68
1270	62
1271	57
1272	38
1273	53
1274	41
1275	58
1276	75
1277	33
1278	55
1279	51
1280	34
1281	66
1282	61
1283	46
1284	60
1285	60
1286	51
1287	41
1288	49
1289	49
1290	47
1291	44
1292	61
1293	62
1294	59
1295	37
1296	56
1297	54
1298	55
1299	58
1300	43
1301	62
1302	48
1303	52
1304	56
1305	43
1306	48
1307	47
1308	69
1309	58
1310	55
1311	54
1312	55
1313	41
1314	45
1315	34
1316	66
1317	55
1318	54
1319	51
1320	61
1321	50
1322	62
1323	58
1324	66
1325	65
1326	52
1327	48
1328	58
1329	50
1330	54
1331	52
1332	43
1333	48
1334	48
1335	61
1336	52
1337	65
1338	54
1339	47
1340	64
1341	55
1342	57
1343	35
1344	32
1345	47
1346	48
1347	47
1348	77
1349	37
1350	56
1351	49
1352	73
1353	58
1354	45
1355	57
1356	44
1357	39
1358	59
1359	48
1360	68
1361	49
1362	43
1363	47
1364	49
1365	63
1366	43
1367	51
1368	39
1369	45
1370	49
1371	47
1372	44
1373	52
1374	66
1375	52
1376	37
1377	42
1378	60
1379	39
1380	48
1381	35
1382	51
1383	52
1384	59
1385	51
1386	41
1387	39
1388	44
1389	38
1390	57
1391	43
1392	55
1393	58
1394	55
1395	45
1396	45
1397	49
1398	47
1399	69
1400	55
1401	49
1402	69
1403	75
1404	50
1405	53
1406	57
1407	36
1408	49
1409	55
1410	52
1411	44
1412	62
1413	33
1414	48
1415	51
1416	51
1417	46
1418	20
1419	65
1420	50
1421	50
1422	36
1423	54
1424	51
1425	60
1426	55
1427	41
1428	80
1429	45
1430	49
1431	48
1432	51
1433	47
1434	43
1435	42
1436	52
1437	37
1438	39
1439	58
1440	60
1441	48
1442	49
1443	42
1444	44
1445	71
1446	40
1447	57
1448	45
1449	59
1450	50
1451	64
1452	61
1453	63
1454	41
1455	42
1456	63
1457	39
1458	49
1459	40
1460	63
1461	62
1462	56
1463	51
1464	46
1465	57
1466	58
1467	57
1468	46
1469	55
1470	62
1471	43
1472	62
1473	48
1474	52
1475	63
1476	50
1477	54
1478	44
1479	57
1480	66
1481	57
1482	43
1483	63
1484	52
1485	60
1486	65
1487	34
1488	56
1489	63
1490	33
1491	86
1492	52
1493	51
1494	75
1495	57
1496	44
1497	56
1498	52
1499	54
1500	37
1501	65
1502	59
1503	59
1504	64
1505	52
1506	55
1507	57
1508	58
1509	47
1510	52
1511	50
1512	71
1513	54
1514	51
1515	50
1516	60
1517	55
1518	51
1519	44
1520	44
1521	68
1522	41
1523	46
1524	66
1525	60
1526	45
1527	59
1528	77
1529	63
1530	58
1531	54
1532	46
1533	58
1534	50
1535	44
1536	54
1537	58
1538	64
1539	58
1540	50
1541	45
1542	66
1543	47
1544	48
1545	49
1546	58
1547	102
1548	60
1549	68
1550	53
1551	54
1552	46
1553	43
1554	56
1555	69
1556	42
1557	58
1558	66
1559	51
1560	49
1561	63
1562	42
1563	55
1564	55
1565	54
1566	46
1567	41
1568	48
1569	43
1570	55
1571	65
1572	65
1573	66
1574	76
1575	54
1576	45
1577	59
1578	44
1579	48
1580	48
1581	55
1582	44
1583	60
1584	65
1585	46
1586	41
1587	50
1588	47
1589	40
1590	56
1591	48
1592	57
1593	50
1594	11
1595	39
1596	57
1597	57
1598	53
1599	53
1600	49
1601	49
1602	51
1603	31
1604	67
1605	52
1606	39
1607	74
1608	58
1609	77
1610	72
1611	37
1612	46
1613	48
1614	45
1615	62
1616	56
1617	59
1618	60
1619	50
1620	58
1621	55
1622	53
1623	44
1624	54
1625	52
1626	74
1627	58
1628	55
1629	52
1630	54
1631	58
1632	62
1633	55
1634	49
1635	55
1636	59
1637	92
1638	63
1639	49
1640	52
1641	50
1642	63
1643	50
1644	67
1645	55
1646	68
1647	64
1648	54
1649	56
1650	78
1651	53
1652	47
1653	51
1654	43
1655	32
1656	57
1657	44
1658	51
1659	45
1660	63
1661	54
1662	40
1663	54
1664	66
1665	45
1666	55
1667	58
1668	30
1669	50
1670	52
1671	41
1672	34
1673	40
1674	52
1675	63
1676	50
1677	64
1678	60
1679	46
1680	54
1681	54
1682	42
1683	41
1684	64
1685	48
1686	49
1687	57
1688	48
1689	49
1690	65
1691	71
1692	54
1693	65
1694	50
1695	44
1696	62
1697	49
1698	53
1699	49
1700	61
1701	88
1702	39
1703	53
1704	43
1705	51
1706	54
1707	50
1708	54
1709	56
1710	14
1711	51
1712	53
1713	53
1714	47
1715	48
1716	62
1717	55
1718	65
1719	43
1720	53
1721	59
1722	59
1723	53
1724	59
1725	54
1726	56
1727	48
1728	37
1729	47
1730	40
1731	43
1732	52
1733	44
1734	53
1735	40
1736	50
1737	54
1738	51
1739	64
1740	46
1741	57
1742	53
1743	57
1744	50
1745	55
1746	44
1747	59
1748	49
1749	79
1750	58
1751	51
1752	49
1753	27
1754	58
1755	42
1756	50
1757	65
1758	63
1759	49
1760	44
1761	56
1762	56
1763	52
1764	64
1765	51
1766	63
1767	41
1768	6
1769	48
1770	70
1771	57
1772	46
1773	63
1774	45
1775	61
1776	45
1777	52
1778	47
1779	51
1780	38
1781	41
1782	46
1783	23
1784	48
1785	58
1786	67
1787	47
1788	42
1789	52
1790	41
1791	62
1792	68
1793	58
1794	44
1795	46
1796	59
1797	49
1798	43
1799	55
1800	69
1801	53
1802	44
1803	49
1804	42
1805	30
1806	25
1807	56
1808	48
1809	54
1810	37
1811	57
1812	63
1813	52
1814	65
1815	58
1816	52
1817	40
1818	41
1819	55
1820	63
1821	59
1822	56
1823	41
1824	56
1825	54
1826	58
1827	61
1828	54
1829	47
1830	59
1831	59
1832	32
1833	56
1834	46
1835	66
1836	57
1837	40
1838	38
1839	13
1840	44
1841	55
1842	49
1843	60
1844	49
1845	52
1846	54
1847	84
1848	35
1849	63
1850	59
1851	62
1852	64
1853	35
1854	51
1855	67
1856	56
1857	63
1858	52
1859	63
1860	62
1861	53
1862	56
1863	51
1864	69
1865	53
1866	62
1867	47
1868	60
1869	49
1870	74
1871	55
1872	59
1873	54
1874	56
1875	52
1876	63
1877	50
1878	57
1879	49
1880	31
1881	50
1882	50
1883	69
1884	78
1885	41
1886	60
1887	50
1888	51
1889	34
1890	66
1891	36
1892	50
1893	62
1894	55
1895	49
1896	52
1897	38
1898	55
1899	51
1900	40
1901	62
1902	66
1903	39
1904	60
1905	30
1906	61
1907	59
1908	42
1909	42
1910	48
1911	84
1912	47
1913	52
1914	62
1915	14
1916	41
1917	43
1918	53
1919	54
1920	73
1921	72
1922	60
1923	52
1924	53
1925	57
1926	42
1927	45
1928	60
1929	68
1930	49
1931	60
1932	41
1933	49
1934	35
1935	79
1936	57
1937	66
1938	88
1939	82
1940	78
1941	51
1942	55
1943	50
1944	54
1945	52
1946	33
1947	51
1948	48
1949	56
1950	60
1951	59
1952	48
1953	52
1954	70
1955	50
1956	54
1957	47
1958	58
1959	57
1960	56
1961	60
1962	54
1963	54
1964	54
1965	55
1966	63
1967	26
1968	40
1969	64
1970	38
1971	72
1972	54
1973	39
1974	52
1975	69
1976	42
1977	69
1978	47
1979	45
1980	43
1981	48
1982	63
1983	43
1984	52
1985	41
1986	61
1987	58
1988	38
1989	51
1990	43
1991	33
1992	54
1993	44
1994	47
1995	66
1996	52
1997	43
1998	47
1999	39
2000	52
2001	57
2002	36
2003	48
2004	34
2005	82
2006	59
2007	46
2008	51
2009	65
2010	58
2011	61
2012	43
2013	37
2014	44
2015	49
2016	47
2017	49
2018	30
2019	45
2020	66
2021	61
2022	51
2023	48
2024	52
2025	28
2026	42
2027	57
2028	87
2029	48
2030	60
2031	49
2032	53
2033	71
2034	32
2035	68
2036	62
2037	49
2038	49
2039	40
2040	50
2041	58
2042	59
2043	50
2044	39
2045	54
2046	36
2047	63
2048	56
2049	38
2050	44
2051	58
2052	58
2053	47
2054	43
2055	60
2056	49
2057	54
2058	60
2059	61
2060	59
2061	28
2062	59
2063	55
2064	36
2065	58
2066	57
2067	52
2068	59
2069	57
2070	50
2071	49
2072	62
2073	78
2074	55
2075	49
2076	59
2077	58
2078	56
2079	81
2080	51
2081	60
2082	54
2083	54
2084	60
2085	57
2086	47
2087	57
2088	68
2089	46
2090	54
2091	62
2092	56
2093	56
2094	48
2095	63
2096	51
2097	44
2098	51
2099	43
2100	68
2101	56
2102	48
2103	61
2104	63
2105	54
2106	57
2107	59
2108	58
2109	35
2110	45
2111	47
2112	50
2113	65
2114	51
2115	57
2116	51
2117	54
2118	50
2119	47
2120	53
2121	44
2122	68
2123	48
2124	48
2125	69
2126	61
2127	53
2128	64
2129	57
2130	54
2131	55
2132	26
2133	63
2134	60
2135	63
2136	56
2137	50
2138	50
2139	73
2140	47
2141	62
2142	54
2143	52
2144	55
2145	75
2146	60
2147	57
2148	54
2149	55
2150	54
2151	64
2152	42
2153	42
2154	35
2155	61
2156	77
2157	61
2158	90
2159	47
2160	61
2161	63
2162	53
2163	54
2164	54
2165	40
2166	49
2167	50
2168	58
2169	42
2170	71
2171	51
2172	53
2173	78
2174	50
2175	65
2176	49
2177	39
2178	51
2179	48
2180	39
2181	56
2182	60
2183	67
2184	46
2185	51
2186	31
2187	53
2188	66
2189	46
2190	49
2191	70
2192	60
2193	50
2194	68
2195	57
2196	69
2197	51
2198	54
2199	44
2200	65
2201	52
2202	50
2203	52
2204	76
2205	49
2206	51
2207	59
2208	48
2209	55
2210	60
2211	56
2212	63
2213	46
2214	52
2215	52
2216	49
2217	55
2218	62
2219	51
2220	55
2221	60
2222	54
2223	67
2224	44
2225	54
2226	46
2227	49
2228	42
2229	49
2230	52
2231	73
2232	51
2233	49
2234	60
2235	77
2236	58
2237	55
2238	51
2239	51
2240	45
2241	60
2242	62
2243	45
2244	61
2245	39
2246	36
2247	53
2248	52
2249	52
2250	64
2251	67
2252	52
2253	34
2254	48
2255	58
2256	66
2257	60
2258	23
2259	23
2260	48
2261	46
2262	60
2263	59
2264	46
2265	48
2266	54
2267	41
2268	53
2269	51
2270	67
2271	42
2272	49
2273	48
2274	49
2275	54
2276	43
2277	78
2278	53
2279	56
2280	59
2281	51
2282	59
2283	32
2284	58
2285	65
2286	64
2287	45
2288	45
2289	37
2290	76
2291	54
2292	41
2293	52
2294	61
2295	42
2296	57
2297	54
2298	40
2299	56
2300	54
2301	47
2302	57
2303	62
2304	47
2305	40
2306	58
2307	51
2308	47
2309	53
2310	40
2311	54
2312	90
2313	71
2314	60
2315	62
2316	52
2317	58
2318	65
2319	72
2320	69
2321	29
2322	57
2323	46
2324	61
2325	51
2326	48
2327	61
2328	57
2329	50
2330	75
2331	55
2332	51
2333	45
2334	37
2335	63
2336	39
2337	43
2338	59
2339	40
2340	47
2341	72
2342	64
2343	62
2344	60
2345	53
2346	56
2347	52
2348	52
2349	48
2350	44
2351	52
2352	44
2353	48
2354	56
2355	40
2356	72
2357	64
2358	49
2359	51
2360	58
2361	69
2362	62
2363	39
2364	48
2365	53
2366	58
2367	48
2368	65
2369	61
2370	21
2371	58
2372	50
2373	36
2374	28
2375	59
2376	38
2377	52
2378	58
2379	41
2380	53
2381	25
2382	51
2383	39
2384	42
2385	58
2386	62
2387	53
2388	42
2389	52
2390	44
2391	47
2392	36
2393	47
2394	66
2395	34
2396	55
2397	61
2398	58
2399	40
2400	53
2401	52
2402	36
2403	68
2404	67
2405	51
2406	58
2407	59
2408	66
2409	59
2410	50
2411	70
2412	54
2413	38
2414	57
2415	52
2416	47
2417	50
2418	48
2419	45
2420	72
2421	52
2422	65
2423	52
2424	43
2425	58
2426	58
2427	49
2428	53
2429	50
2430	50
2431	31
2432	65
2433	66
2434	55
2435	63
2436	69
2437	68
2438	64
2439	70
2440	64
2441	55
2442	46
2443	68
2444	64
2445	59
2446	44
2447	55
2448	92
2449	62
2450	63
2451	34
2452	54
2453	66
2454	61
2455	41
2456	51
2457	38
2458	69
2459	50
2460	65
2461	65
2462	74
2463	51
2464	64
2465	53
2466	49
2467	34
2468	44
2469	66
2470	34
2471	60
2472	30
2473	38
2474	64
2475	48
2476	53
2477	55
2478	53
2479	64
2480	33
2481	57
2482	57
2483	51
2484	33
2485	56
2486	53
2487	38
2488	58
2489	49
2490	67
2491	54
2492	54
2493	56
2494	61
2495	45
2496	56
2497	64
2498	57
2499	62
2500	57
2501	55
2502	67
2503	64
2504	28
2505	39
2506	56
2507	64
2508	53
2509	44
2510	43
2511	54
2512	60
2513	78
2514	44
2515	51
2516	62
2517	57
2518	58
2519	42
2520	38
2521	37
2522	46
2523	53
2524	53
2525	36
2526	50
2527	63
2528	56
2529	52
2530	46
2531	43
2532	61
2533	41
2534	44
2535	55
2536	61
2537	57
2538	49
2539	45
2540	20
2541	49
2542	59
2543	78
2544	57
2545	56
2546	53
2547	40
2548	58
2549	53
2550	43
2551	46
2552	52
2553	55
2554	49
2555	49
2556	56
2557	51
2558	43
2559	54
2560	50
2561	58
2562	49
2563	54
2564	57
2565	43
2566	59
2567	47
2568	58
2569	31
2570	65
2571	60
2572	63
2573	56
2574	44
2575	60
2576	59
2577	61
2578	48
2579	58
2580	75
2581	46
2582	55
2583	66
2584	49
2585	47
2586	46
2587	51
2588	60
2589	52
2590	42
2591	67
2592	76
2593	57
2594	45
2595	64
2596	67
2597	56
2598	60
2599	47
2600	63
2601	30
2602	54
2603	60
2604	50
2605	54
2606	58
2607	73
2608	55
2609	50
2610	32
2611	59
2612	54
2613	60
2614	56
2615	55
2616	64
2617	56
2618	41
2619	62
2620	54
2621	59
2622	73
2623	44
2624	47
2625	70
2626	47
2627	52
2628	65
2629	52
2630	54
2631	57
2632	72
2633	57
2634	68
2635	60
2636	55
2637	62
2638	53
2639	61
2640	78
2641	59
2642	55
2643	45
2644	45
2645	64
2646	63
2647	58
2648	66
2649	53
2650	52
2651	60
2652	30
2653	25
2654	49
2655	57
2656	55
2657	46
2658	46
2659	34
2660	53
2661	37
2662	63
2663	23
2664	53
2665	39
2666	53
2667	41
2668	46
2669	53
2670	64
2671	52
2672	55
2673	63
2674	53
2675	70
2676	60
2677	64
2678	62
2679	54
2680	56
2681	37
2682	76
2683	51
2684	63
2685	54
2686	49
2687	65
2688	40
2689	59
2690	50
2691	42
2692	41
2693	53
2694	38
2695	53
2696	38
2697	52
2698	51
2699	60
2700	87
2701	62
2702	50
2703	64
2704	61
2705	59
2706	47
2707	41
2708	45
2709	60
2710	62
2711	44
2712	64
2713	44
2714	51
2715	57
2716	61
2717	57
2718	54
2719	54
2720	65
2721	64
2722	54
2723	84
2724	58
2725	59
2726	48
2727	74
2728	53
2729	61
2730	70
2731	60
2732	49
2733	57
2734	59
2735	55
2736	58
2737	56
2738	55
2739	55
2740	48
2741	51
2742	57
2743	58
2744	51
2745	54
2746	55
2747	49
2748	53
2749	59
2750	47
2751	53
2752	54
2753	45
2754	49
2755	51
2756	50
2757	59
2758	62
2759	52
2760	72
2761	45
2762	33
2763	38
2764	73
2765	47
2766	50
2767	72
2768	49
2769	51
2770	54
2771	42
2772	53
2773	75
2774	65
2775	46
2776	38
2777	62
2778	54
2779	59
2780	44
2781	45
2782	63
2783	58
2784	46
2785	69
2786	60
2787	50
2788	53
2789	11
2790	33
2791	62
2792	38
2793	68
2794	56
2795	41
2796	97
2797	62
2798	53
2799	59
2800	57
2801	51
2802	51
2803	39
2804	63
2805	65
2806	43
2807	60
2808	50
2809	45
2810	37
2811	38
2812	34
2813	31
2814	42
2815	41
2816	44
2817	56
2818	27
2819	45
2820	57
2821	46
2822	64
2823	53
2824	49
2825	44
2826	46
2827	59
2828	46
2829	85
2830	63
2831	50
2832	59
2833	48
2834	51
2835	42
2836	46
2837	62
2838	68
2839	64
2840	58
2841	61
2842	55
2843	52
2844	39
2845	64
2846	53
2847	60
2848	55
2849	54
2850	53
2851	37
2852	55
2853	55
2854	56
2855	56
2856	56
2857	50
2858	38
2859	47
2860	64
2861	59
2862	49
2863	50
2864	61
2865	77
2866	81
2867	38
2868	42
2869	63
2870	54
2871	56
2872	53
2873	55
2874	42
2875	49
2876	17
2877	45
2878	58
2879	43
2880	44
2881	43
2882	57
2883	49
2884	47
2885	49
2886	56
2887	43
2888	59
2889	51
2890	42
2891	65
2892	46
2893	63
2894	47
2895	55
2896	60
2897	59
2898	58
2899	53
2900	51
2901	57
2902	41
2903	58
2904	55
2905	62
2906	43
2907	63
2908	53
2909	63
2910	57
2911	54
2912	43
2913	56
2914	54
2915	51
2916	48
2917	58
2918	51
2919	54
2920	38
2921	70
2922	67
2923	40
2924	42
2925	56
2926	55
2927	49
2928	59
2929	52
2930	54
2931	74
2932	56
2933	36
2934	51
2935	52
2936	74
2937	40
2938	83
2939	42
2940	56
2941	41
2942	58
2943	59
2944	52
2945	62
2946	56
2947	44
2948	56
2949	35
2950	34
2951	60
2952	48
2953	34
2954	37
2955	49
2956	58
2957	33
2958	63
2959	59
2960	53
2961	61
2962	58
2963	49
2964	54
2965	55
2966	45
2967	51
2968	55
2969	47
2970	54
2971	67
2972	54
2973	58
2974	49
2975	44
2976	71
2977	35
2978	73
2979	48
2980	56
2981	45
2982	45
2983	63
2984	53
2985	50
2986	29
2987	50
2988	31
2989	18
2990	69
2991	52
2992	54
2993	53
2994	81
